-5.839411914348602295e-02	-1.470420062541961670e-01	-9.459870867431163788e-03	1.198891848325729370e-01	2.794083021581172943e-02	5.962297692894935608e-02	-6.335094571113586426e-02	4.245572537183761597e-02	5.738245323300361633e-02	1.587803959846496582e-01	-1.019580662250518799e-01	7.889977842569351196e-02	-6.178912520408630371e-02	1.140804588794708252e-01	-1.369741465896368027e-02	-1.015986576676368713e-01	-2.539847418665885925e-02	-5.223771557211875916e-02	1.991171538829803467e-01	5.035725235939025879e-02	4.375620558857917786e-02	-8.128706365823745728e-02	8.858148008584976196e-02	-4.839253425598144531e-02	6.127696484327316284e-02	-3.209986910223960876e-02	4.538892209529876709e-02	1.590386964380741119e-02	9.140259772539138794e-02	1.102665960788726807e-01	2.602954953908920288e-02	-4.177340120077133179e-02	7.677897065877914429e-02	1.263718158006668091e-01	5.537758022546768188e-02	-5.397189781069755554e-02	-6.041271984577178955e-02	2.683694008737802505e-03	-1.212145667523145676e-02	-2.276925742626190186e-01	-9.963816404342651367e-02	-5.700139794498682022e-03	-1.460819784551858902e-02	6.827879697084426880e-02	-1.253340542316436768e-01	7.832524366676807404e-03	-1.217141002416610718e-01	-8.372607640922069550e-03	2.790763042867183685e-02	-1.538087497465312481e-03	1.230050995945930481e-02	1.582935005426406860e-01	7.841486483812332153e-02	-8.745077252388000488e-02	-1.590807735919952393e-01	-2.009508013725280762e-01	2.984820120036602020e-02	-5.399201810359954834e-02	4.761093482375144958e-02	1.539370119571685791e-01	4.704974591732025146e-02	9.348013252019882202e-02	-5.075808241963386536e-02	9.335531503893435001e-04	3.878799825906753540e-02	-4.141370579600334167e-02	-2.698702216148376465e-01	-8.423439227044582367e-03	-1.638623476028442383e-01	-5.662517249584197998e-02	-1.375213861465454102e-01	6.830131262540817261e-02	-1.018186137080192566e-01	-2.235529385507106781e-02	-1.869126968085765839e-02	-1.575185731053352356e-02	2.205834724009037018e-02	1.730549521744251251e-02	-4.617132246494293213e-02	9.517100453376770020e-02	1.008224785327911377e-01	2.739651501178741455e-02	4.160575568675994873e-02	3.107561729848384857e-02	-2.278015464544296265e-01	-1.642562896013259888e-01	-5.217436701059341431e-02	5.730232596397399902e-02	8.324847370386123657e-02	5.263399332761764526e-02	-7.418869435787200928e-02	-1.059928257018327713e-02	4.957399517297744751e-02	-6.366921961307525635e-02	1.018343046307563782e-01	1.223230287432670593e-01	4.054444655776023865e-02	2.851506508886814117e-02	-1.922352530527859926e-04	-1.172616332769393921e-01	-7.563932240009307861e-02	-6.893815845251083374e-02	-9.545318037271499634e-02	6.784639507532119751e-02	-8.886079490184783936e-02	-4.987960681319236755e-02	-1.946242749691009521e-01	-1.693443059921264648e-01	2.307574450969696045e-02	-1.300019323825836182e-01	3.022744879126548767e-02	9.075713902711868286e-02	2.081323228776454926e-02	-8.380360156297683716e-02	8.608932793140411377e-02	2.988140657544136047e-02	3.937670588493347168e-02	8.022155612707138062e-02	1.237047929316759109e-02	7.547998428344726562e-02	-1.574825868010520935e-02	4.738624393939971924e-02	-7.289496809244155884e-02	-1.088483035564422607e-01	-3.705892339348793030e-02	-5.544008314609527588e-02	-5.900714173913002014e-02	1.017217934131622314e-01	1.300769746303558350e-01	-6.732275243848562241e-03	1.022985856980085373e-02	2.299172803759574890e-02	8.465027064085006714e-02	-4.620056971907615662e-02	-1.464502066373825073e-01	-1.567687094211578369e-02	7.370494306087493896e-02	-1.328571587800979614e-01	1.325728185474872589e-02	2.255419082939624786e-02	-4.913116991519927979e-02	3.444637171924114227e-03	5.461965501308441162e-02	3.822076320648193359e-02	3.756058961153030396e-02	-9.901469200849533081e-02	-1.019544433802366257e-02	1.167550086975097656e-01	-7.666190154850482941e-03	-5.646341666579246521e-02	-6.549915671348571777e-02	-3.385815769433975220e-02	8.363658189773559570e-02	-1.213900819420814514e-01	-4.130558297038078308e-02	9.173607826232910156e-02	6.522924453020095825e-02	-2.461497113108634949e-02	5.143367499113082886e-02	5.820719897747039795e-02	-8.447743952274322510e-02	-1.256768405437469482e-01	5.919415503740310669e-03	6.788474507629871368e-03	-9.588662534952163696e-02	1.261699795722961426e-01	1.013204008340835571e-01	5.382399633526802063e-02	2.638068497180938721e-01	-7.500477135181427002e-02	6.189187616109848022e-02	2.784122712910175323e-02	-3.606168180704116821e-02	-1.559172868728637695e-01	1.845420897006988525e-01	6.574878096580505371e-02	-1.260367482900619507e-01	-9.824527800083160400e-02	-1.849185377359390259e-01	-5.436985194683074951e-02	-2.471051812171936035e-01	1.497846543788909912e-01	8.177624642848968506e-02	1.526072621345520020e-01	-1.454829722642898560e-01	-2.741201780736446381e-02	1.383493095636367798e-01	1.484119147062301636e-01	-9.484480321407318115e-02	3.960037231445312500e-02	-3.394129872322082520e-02	-1.398480236530303955e-01	9.912378340959548950e-02	-1.251331567764282227e-01	6.423307955265045166e-02	-4.107723385095596313e-02	6.726222485303878784e-02	-7.203128188848495483e-02	4.212947562336921692e-02	1.311430037021636963e-01	-2.798422705382108688e-03	-3.878747671842575073e-02	5.464618280529975891e-02	-5.769355595111846924e-02	-9.810099750757217407e-02	7.638029288500547409e-03	2.777004614472389221e-02	4.986225441098213196e-02	9.193650633096694946e-02	7.391651719808578491e-02	4.424108192324638367e-02	3.922504559159278870e-02	-1.878186315298080444e-02	-5.786044523119926453e-02	-4.501196742057800293e-02	2.196353524923324585e-01	-2.248932234942913055e-02	1.156206801533699036e-02	5.241928249597549438e-02	-2.115172334015369415e-02	-1.296836417168378830e-02	1.311616599559783936e-01	-1.150481961667537689e-02	7.685039192438125610e-02	2.090268209576606750e-02	-6.442710757255554199e-02	6.319603882730007172e-03	-1.234324532561004162e-03	5.608223378658294678e-02	-1.946110278367996216e-01	2.099503390491008759e-02	-1.037110835313796997e-01	-1.201466396450996399e-01	-1.409256644546985626e-02	-1.231085211038589478e-01	4.360406100749969482e-02	-8.360757678747177124e-02	3.770062625408172607e-01	1.770132631063461304e-01	1.304501667618751526e-02	6.554861366748809814e-02	-2.670519948005676270e-01	-4.267410561442375183e-02	5.195039883255958557e-02	7.058455795049667358e-02	8.708636462688446045e-02	1.069734171032905579e-01	-6.093756854534149170e-02	-8.066996186971664429e-02	3.994125500321388245e-02	1.201241910457611084e-01	3.571781143546104431e-02	8.814604580402374268e-02	-5.050294566899538040e-03	-2.046095132827758789e-01	-2.683286070823669434e-01	4.061182588338851929e-02	-5.243512988090515137e-02	1.785015687346458435e-02	2.630640268325805664e-01	-1.827192604541778564e-01	7.629520446062088013e-02	9.116664528846740723e-02	-1.002100110054016113e-01	-3.385975433047860861e-04	4.950544610619544983e-02	-1.073399931192398071e-01	2.288102060556411743e-01	-1.206742972135543823e-01	-2.551339566707611084e-04	1.158996671438217163e-01	5.378592014312744141e-02	-5.614663660526275635e-02	-2.621085755527019501e-02	2.422582730650901794e-02	-3.127671405673027039e-02	-3.077181056141853333e-02	3.781947493553161621e-02	-5.209847167134284973e-02	2.637747675180435181e-02	-4.370710253715515137e-02	6.996995210647583008e-02	-1.934609562158584595e-01	5.059945210814476013e-02	-3.120390139520168304e-02	-4.381332546472549438e-02	-2.786017209291458130e-02	2.710226178169250488e-01	1.432792693376541138e-01	-1.413437426090240479e-01	5.370520800352096558e-02	7.638954371213912964e-02	-7.120545487850904465e-03	5.241838097572326660e-02	4.640505462884902954e-02	-1.235143467783927917e-01	1.183238029479980469e-01	-5.451328679919242859e-02	5.845192447304725647e-02	7.180205732583999634e-02	-2.015275359153747559e-01	6.083756685256958008e-03	2.579940669238567352e-02	-9.325566887855529785e-02	-2.014414593577384949e-02	-1.163501739501953125e-01	4.451086744666099548e-02	7.453101128339767456e-02	5.474624037742614746e-02	8.094439655542373657e-02	-1.218880526721477509e-02	1.253583095967769623e-02	-4.644812270998954773e-02	1.925610820762813091e-03	-1.816058345139026642e-02	1.013009157031774521e-02	1.529043316841125488e-01	-2.678049355745315552e-02	8.271098881959915161e-02	1.273454129695892334e-01	-5.772720277309417725e-02	-1.694506406784057617e-02	8.711526542901992798e-02	-1.550810635089874268e-01	2.627631276845932007e-02	-8.054666221141815186e-02	-6.279788166284561157e-02	5.881247296929359436e-02	-1.310533136129379272e-01	-6.792809814214706421e-02	-2.430101484060287476e-02	3.673554211854934692e-02	1.824624240398406982e-01	-1.048372592777013779e-02	-1.330922096967697144e-01	-2.601287513971328735e-02	5.561698228120803833e-03	-3.989291563630104065e-02	-9.907546639442443848e-02	-2.884750813245773315e-02	2.584956213831901550e-02	-5.312442034482955933e-02	1.825535595417022705e-01	-1.699167191982269287e-01	1.686603575944900513e-01	1.711578294634819031e-02	-7.008986175060272217e-02	-1.366912573575973511e-01	7.126981765031814575e-02	2.283944375813007355e-02	1.607624441385269165e-02	-2.078737318515777588e-02	7.417529076337814331e-02	-7.400740683078765869e-02	3.974423557519912720e-02	1.220595538616180420e-01	-3.652307018637657166e-02	-8.523950725793838501e-02	7.471985369920730591e-02	-1.094035357236862183e-01	1.651170700788497925e-01	1.396129280328750610e-01	-2.511424124240875244e-01	-1.073513180017471313e-01	-1.704052090644836426e-01	-2.011342346668243408e-02	1.026978641748428345e-01	6.937662512063980103e-02	-1.252433955669403076e-01	-6.091659516096115112e-02	-1.558913588523864746e-01	-4.433867707848548889e-02	-1.285557355731725693e-02	2.146672643721103668e-02	-2.915312163531780243e-02	9.596893191337585449e-02	8.850378915667533875e-03	-1.756839901208877563e-01	2.257342189550399780e-01	-7.287501543760299683e-02	-5.266566947102546692e-02	1.194392889738082886e-01	9.032306820154190063e-02	5.750434473156929016e-02	-4.859609156847000122e-02	1.208186801522970200e-02	3.298066928982734680e-02	1.179935410618782043e-02	-4.229298233985900879e-02	1.162366420030593872e-01	4.275264590978622437e-02	5.503709893673658371e-03	1.376353651285171509e-01	6.493783742189407349e-02	6.084236502647399902e-02	4.444048181176185608e-02	-1.535499934107065201e-02	-1.724452339112758636e-02	3.459265455603599548e-03	6.429007649421691895e-02	1.872962154448032379e-02	-1.338418275117874146e-01	1.046018749475479126e-01	5.652242526412010193e-02	-8.096515387296676636e-02	-1.501424759626388550e-01	1.218289509415626526e-01	1.972675696015357971e-02	3.605972975492477417e-02	4.628722742199897766e-02	-1.886873245239257812e-01	5.737569555640220642e-02	1.519846320152282715e-01	9.206710383296012878e-03	1.752290129661560059e-01	2.641939371824264526e-02	-7.051173131912946701e-03	7.693314552307128906e-02	5.718242749571800232e-02	-1.117337569594383240e-01	9.097542613744735718e-03	1.303420066833496094e-01	-6.967756897211074829e-02	-3.737834841012954712e-02	-7.835385203361511230e-02	-1.253528147935867310e-02	-1.190072670578956604e-01	-1.082782261073589325e-02	-2.425732649862766266e-02	4.375249892473220825e-02	4.741130024194717407e-02	-2.541134320199489594e-02	-8.042930811643600464e-02	3.572903946042060852e-02	-1.142649129033088684e-01	2.218500971794128418e-01	-2.766199037432670593e-02	1.033427044749259949e-01	1.009684428572654724e-02	-6.278192251920700073e-02	-5.902284756302833557e-02	-9.920338168740272522e-03	2.057886421680450439e-01	-8.732917159795761108e-02	-1.370523422956466675e-01	1.091327667236328125e-01	-1.212038006633520126e-02	2.985262870788574219e-02	2.768072672188282013e-02	-8.973922580480575562e-02	-1.630846969783306122e-02	1.255763769149780273e-01	8.163505047559738159e-02	-1.336944252252578735e-01	-9.124756604433059692e-02	3.449861332774162292e-02	5.599693581461906433e-02	-1.799642592668533325e-01	-8.634813874959945679e-02	-3.790450841188430786e-02	2.718161046504974365e-02	3.218411505222320557e-01	-7.728662341833114624e-02	1.763285719789564610e-03	9.411484003067016602e-02	-6.054151430726051331e-02	-2.225226014852523804e-01	-5.699504539370536804e-02	-2.014892734587192535e-02	1.172971073538064957e-02	-2.547420933842658997e-02	-3.808110952377319336e-03	7.443920243531465530e-03	1.889674365520477295e-01	-2.680345997214317322e-02	8.851697295904159546e-02	-1.172575429081916809e-01	-2.560110688209533691e-01	1.080712974071502686e-01	-9.931733459234237671e-02	-1.413693279027938843e-01	-3.968298062682151794e-02	-1.036346424371004105e-03	1.391431540250778198e-01	-6.171430926769971848e-03	1.142858564853668213e-01	-3.335837740451097488e-03	2.751509658992290497e-02	-4.613587632775306702e-02	-1.041288152337074280e-01	3.374035283923149109e-02	-1.601998880505561829e-02	-5.974486097693443298e-02	2.610719390213489532e-02	1.295648664236068726e-01	-1.001813635230064392e-01	-6.311756372451782227e-02	3.081502625718712807e-03	-2.994655258953571320e-02	8.124516904354095459e-02	1.630817651748657227e-01	-2.294091507792472839e-02	-9.153607487678527832e-02	-4.726211409433744848e-05	-2.082918025553226471e-02	7.673010975122451782e-02	-2.155590569600462914e-03	6.124557554721832275e-02	-6.964346766471862793e-02	3.417498245835304260e-02	2.512510120868682861e-01	1.129912361502647400e-01	-1.526178512722253799e-02	-2.359991967678070068e-01	3.238806128501892090e-02	5.946768820285797119e-02	2.034633606672286987e-02	-1.017603576183319092e-01	2.923819795250892639e-02	9.356147609651088715e-03	-6.080169603228569031e-02	-5.493282526731491089e-02	-4.069548158440738916e-04	-1.804073341190814972e-02	-4.130856320261955261e-02	-1.235200464725494385e-01	-7.508831471204757690e-02	1.016543805599212646e-01	4.993231222033500671e-02	8.036085963249206543e-02	-5.501832347363233566e-03	-2.175350859761238098e-02	-2.422616183757781982e-01	-2.832661010324954987e-02	-2.158998884260654449e-02	-6.216169521212577820e-02	4.541656374931335449e-02	-1.387361623346805573e-02	1.246611550450325012e-01	4.239883273839950562e-02	-5.257764831185340881e-02	-1.232565045356750488e-01	-1.851087510585784912e-01	3.929475322365760803e-02	-1.079931557178497314e-01	-3.724122792482376099e-02	1.130238547921180725e-01	-2.389724925160408020e-02	-1.514234840869903564e-01	2.463157773017883301e-01	1.615292429924011230e-01	-1.295873522758483887e-01	-5.558311566710472107e-02	3.070884384214878082e-02	-1.087045893073081970e-01	-2.301605232059955597e-02	-4.294535517692565918e-02	-2.156234160065650940e-02	-7.225550711154937744e-02	-1.214380562305450439e-01	1.595651507377624512e-01	1.035883370786905289e-02	3.964332118630409241e-02	-1.247900575399398804e-01	-7.691220939159393311e-02	-9.490945935249328613e-02	9.885285049676895142e-02	-2.873955480754375458e-02	1.203583031892776489e-01	6.503947824239730835e-02	-5.872154980897903442e-02	3.387472778558731079e-02	-5.471396073698997498e-02	6.775043159723281860e-02	4.367803782224655151e-02	-4.636344313621520996e-02	1.237564384937286377e-01	4.006055369973182678e-02	9.663011133670806885e-02	7.752471417188644409e-02	4.622247652150690556e-04	1.471487581729888916e-01	-5.986919254064559937e-02	-1.377424597740173340e-01	1.871324181556701660e-01	-1.672152057290077209e-02	-1.077473387122154236e-01	-9.066216647624969482e-02	-1.941034384071826935e-02	-6.712426245212554932e-02	1.108583733439445496e-01	4.569461569190025330e-02	2.629641443490982056e-02	7.835329324007034302e-02	-4.442825168371200562e-02	1.071227267384529114e-01	6.194736808538436890e-02	-2.844362892210483551e-02	-1.456798017024993896e-01	3.366334363818168640e-02	2.892156876623630524e-02	-6.785319000482559204e-02	3.841060772538185120e-02	4.549041914287954569e-04	-1.542269587516784668e-01	1.343254446983337402e-01	-8.752237260341644287e-02	7.794274389743804932e-02	-1.043293625116348267e-02	2.729762792587280273e-01	-6.749112904071807861e-02	1.558591872453689575e-01	-1.437681764364242554e-01	1.969812624156475067e-02	-1.302878558635711670e-01	-4.777761921286582947e-02	1.616977155208587646e-01	-1.751121133565902710e-02	-7.874543219804763794e-02	2.593209967017173767e-02	-2.233487740159034729e-02	1.031505316495895386e-01	-2.572017610073089600e-01	-4.028990864753723145e-02	5.336098745465278625e-02	-7.193191349506378174e-02	-1.578164994716644287e-01	-6.339123100042343140e-02	-5.564736947417259216e-02	-2.726435195654630661e-03	-1.648548096418380737e-01	-1.941976696252822876e-02	8.175023645162582397e-02	3.424314036965370178e-02	-1.153603866696357727e-01	1.258197426795959473e-02	8.811137825250625610e-02	2.426815032958984375e-02	1.082935407757759094e-01	5.051448196172714233e-02	-1.109397560358047485e-01	9.794005751609802246e-02	3.408654779195785522e-02	4.887907207012176514e-02	5.271616578102111816e-02	6.343553960323333740e-02	2.889021672308444977e-02	-7.966928184032440186e-02	-4.233695194125175476e-02	1.486910432577133179e-01	5.643159896135330200e-02	-1.098197847604751587e-01	-8.098473772406578064e-03	-1.098093464970588684e-01	-6.893856823444366455e-02	-1.400129646062850952e-01	1.474306136369705200e-01	-4.172133654356002808e-02	-1.448116637766361237e-02	-1.129897981882095337e-01	-4.366267099976539612e-02	-2.378498949110507965e-02	-6.906638294458389282e-02	-2.687245048582553864e-02	2.361309900879859924e-02	2.124327234923839569e-02	-1.027913168072700500e-01	7.734306901693344116e-02	-7.431668043136596680e-02	-7.349726278334856033e-03	-6.094301864504814148e-02	-8.161129057407379150e-02	-1.711302250623703003e-02	5.329002067446708679e-02	6.684962660074234009e-02	5.764628201723098755e-02	1.595388352870941162e-01	9.776330739259719849e-02	2.409866265952587128e-02	-1.661027595400810242e-02	1.566062867641448975e-01	1.222845818847417831e-02	5.865368992090225220e-02	1.533733010292053223e-01	1.732882559299468994e-01	-1.198942661285400391e-01	2.354658022522926331e-02	2.456347271800041199e-02	3.867962956428527832e-02	7.556360960006713867e-02	1.660020500421524048e-01	9.348624944686889648e-02	-1.553434133529663086e-01	3.795373067259788513e-02	2.140807062387466431e-01	1.771321520209312439e-02	-1.171010807156562805e-01	5.918640643358230591e-02	7.594932615756988525e-02	-4.737988859415054321e-02	2.141639441251754761e-01	8.594498038291931152e-02	9.356000274419784546e-02	3.262303769588470459e-02	-8.194550126791000366e-02	-8.167613297700881958e-02	-1.105683445930480957e-01	-2.359934849664568901e-03	7.731819152832031250e-02	-2.033482491970062256e-02	5.204537138342857361e-02	5.450244643725454807e-04	4.544775187969207764e-02	-9.252398461103439331e-02	-7.626262307167053223e-02	9.987761825323104858e-02	-7.330582290887832642e-02	-2.010557986795902252e-02	5.164672154933214188e-03	5.125376582145690918e-02	6.099796295166015625e-02	-1.453549601137638092e-03	-1.418891102075576782e-01	6.369206309318542480e-02	-9.302948415279388428e-02	-8.377890288829803467e-02	3.252930194139480591e-02	-8.199373260140419006e-03	2.306204475462436676e-02	-5.878074467182159424e-02	-7.012706249952316284e-02	-7.441489957273006439e-03	-2.581918537616729736e-01	2.953954786062240601e-02	8.436602354049682617e-02	7.367849349975585938e-02	-2.731461822986602783e-01	-1.209178417921066284e-01	3.812447935342788696e-02	5.806608125567436218e-02	2.108148485422134399e-02	6.850127875804901123e-02	-6.854781508445739746e-02	7.017082720994949341e-02	1.368865668773651123e-01	-1.401567459106445312e-02	1.299633551388978958e-02	1.304949074983596802e-01	4.608828574419021606e-02	-7.498223334550857544e-02	2.573911845684051514e-01	-7.483697682619094849e-02	4.268010556697845459e-01	4.693677183240652084e-03	9.639989584684371948e-02	4.986647982150316238e-04	-2.004241049289703369e-01	9.254070930182933807e-03	-3.177525708451867104e-03	1.367685571312904358e-02	1.057976782321929932e-01	3.830630704760551453e-02	6.824038922786712646e-02	-1.901019364595413208e-01	-8.116532117128372192e-03	1.107417792081832886e-01	-2.143141813576221466e-02	1.098690032958984375e-01
